GEOID20,district
34035065019,1
34021010007,1
34021035011,1
34025130027,9
34021035013,1
34025080019,9
34021035015,1
34025130005,9
34021050004,1
34025130017,9
34021050022,1
34025130026,9
34035065002,1
34025130003,9
34021050005,1
34021010009,1
34025130004,9
34021010025,1
34025130020,9
34021010028,1
34025080017,9
34019080003,1
34029090007,9
34025130024,9
34025130002,12
34025155001,10
34025090008,8
34025090007,10
34025082002,10
34025247004,10
34025247003,10
34025082005,8
34025247012,10
34025082006,10
34025155039,10
34025185021,10
34025155025,10
34025247005,10
34025055009,10
34025247011,10
34025055002,10
34025090003,10
34025015007,8
34025015006,8
34025130019,9
34025215002,8
34025155006,8
34029115006,9
34025215001,8
34021020003,12
34025130009,9
34025165002,8
34005190003,12
34029055020,9
34025120001,8
34025210006,8
34021005005,12
34025210003,8
34025130018,9
34023010003,12
34025085002,8
34021005002,12
34025085003,8
34025130023,9
34025085004,8
34025060001,9
34021020001,12
34025085001,8
34025025001,8
34021020004,12
34025130021,9
34025025003,8
34021005014,12
34025025004,8
34025130022,9
34025015005,8
34021005013,12
34025130013,9
34025105006,8
34005135001,9
34023065105,12
34025130001,9
34025255004,12
34023090003,12
34019035002,1
34021065009,12
34019080002,1
34019105006,1
34021065001,12
34019105017,1
34021005007,12
34019040004,1
34023105001,12
34035065013,1
34021050020,1
34035065016,1
34035065004,1
34025130012,9
34025130014,8
34029090006,9
34025140020,9
34025140008,9
34023077510,9
34035025006,3
34037040004,2
34041020004,2
34037065002,2
34037070002,2
34037070003,2
34037070001,2
34037120003,2
34037010006,2
34037010002,2
34041030002,2
34021050009,1
34035050028,3
34021050003,1
34021050002,1
34019055001,1
34019080001,1
34021035006,1
34021035004,1
34021010023,1
34019105021,1
34019105005,1
34025155042,10
34025247010,10
34019035004,1
34021010010,1
34025247013,8
34025247007,8
34021055W05,1
34021055W01,1
34025265003,10
34025003011,10
34019005001,1
34025115006,10
34025115002,10
34019100001,1
34025155012,10
34019075002,1
34025247014,8
34019005004,1
34025090006,10
34025247001,10
34025055006,10
34025200001,10
34025065004,10
34025200002,10
34025200003,10
34025247009,10
34025260007,10
34025155005,10
34025140010,9
34025185018,10
34025160005,9
34025155018,10
34025160001,9
34025155032,10
34029090030,9
34029115001,12
34025190001,10
34029115005,9
34025185017,10
34023077507,9
34025185013,10
34023105028,12
34025185009,10
34023105004,12
34025082013,10
34025170017,10
34025200007,10
34025003012,10
34025003005,10
34025245001,10
34025155034,10
34025115001,10
34025115007,8
34025260004,10
34025003010,10
34025090009,8
34025115004,10
34025090004,10
34025185010,10
34025190002,10
34025003013,10
34025250002,8
34025155029,8
34023077203,10
34025140009,10
34025155007,8
34019125001,1
34023077205,10
34025035005,8
34021055W02,1
34025125008,8
34021050011,1
34025155036,8
34019105011,1
34025170001,8
34019105018,1
34025040004,10
34019105010,1
34025110003,8
34021050021,1
34019005002,1
34025003003,8
34019075005,1
34025110005,8
34019075004,1
34025210002,8
34019110008,3
34019050001,1
34035025002,3
34025105002,8
34035065015,1
34035050003,3
34035065014,1
34025110002,8
34035030001,3
34035065008,1
34025105004,8
34035065018,1
34035030002,3
34025125005,8
34019105019,1
34035030016,3
34019005003,1
34025155004,8
34035025005,3
34021050006,1
34025105001,8
34019050002,1
34019075001,1
34025210005,8
34019040003,1
34025155021,8
34019125004,1
34025250001,8
34025250004,8
34025025002,8
34025125002,8
34025125016,8
34025003001,8
34025125011,8
34025125017,8
34023077206,10
34025125015,8
34025015004,8
34025145007,8
34025170003,8
34025082001,8
34025105005,8
34025003008,8
34025250003,8
34025035001,10
34025030001,8
34025145006,8
34025030002,8
34023077105,8
34037065001,2
34037120002,2
34023077102,8
34035025003,3
34035025011,3
34035050010,3
34029145003,9
34025160006,9
34023065308,12
34037120008,2
34037090012,2
34035050029,3
34035080002,3
34035080003,3
34035030031,3
34019125003,1
34035080001,3
34035025009,3
34035050026,3
34035050024,3
34035080005,3
34023065310,9
34023065311,9
34025255003,12
34029025329,9
34023065306,9
34029030047,9
34029025331,9
34023077608,9
34023065301,9
34023020027,12
34023065303,9
34025160007,9
34029025330,9
34029115003,12
34029020007,9
34029020006,9
34025160002,9
34005150001,9
34023065302,9
34023120005,9
34035030033,3
34035050006,3
34037105001,2
34037120004,2
34035080004,3
34037120007,2
34035025010,3
34037055005,2
34037120005,2
34037120006,2
34037010001,2
34037090008,2
34037010005,2
34041055001,2
34037040002,2
34037005001,2
34019025002,1
34037040001,2
34035065003,3
34037055006,2
34021035005,1
34037090003,2
34021035010,1
34037055001,2
34019105009,3
34037110014,2
34019105014,1
34019075003,1
34021050001,1
34035065006,1
34037110004,2
34037120001,2
34041060001,2
34037055007,2
34037045001,2
34037010003,2
34041070001,2
34023020004,12
34041005004,2
34025170006,8
34025170019,10
34025170018,10
34025170015,10
34023077202,10
34023077406,10
34025115003,10
34025260019,10
34025260013,10
34023077403,10
34005150006,12
34025035002,10
34023077108,10
34019050003,1
34029005001,10
34025172002,8
34021055W11,1
34029085002,10
34019125002,1
34029140001,8
34035065001,1
34025185008,10
34019025001,1
34025100001,10
34035085001,1
34025035003,10
34021050010,1
34035025014,3
34035025015,3
34025035004,8
34021050014,1
34035050030,3
34041100002,1
34029085001,8
34019030002,1
34035090001,3
34007075027,10
34019010001,1
34025145005,10
34019030011,1
34035030035,3
34019010002,1
34025172001,10
34035050019,3
34019030008,1
34025135002,10
34019010003,1
34019110015,3
34035050015,3
34035040102,1
34025005001,10
34025135004,10
34035050021,3
34025045001,10
34035090008,3
34029155001,10
34029120010,10
34025165001,10
34023077106,10
34023077101,10
34023077104,8
34023077103,8
34035040104,1
34035040103,1
34041100001,1
34041095401,1
34041010001,1
34041010002,1
34041095702,1
34041095701,1
34041095501,1
34041095201,1
34035065012,1
34021035014,1
34035065005,1
34021035012,1
34023105007,1
34035040105,1
34023105016,1
34041095301,1
34021035019,1
34041095602,1
34021065010,1
34019060001,1
34019015001,1
34021050013,1
34021050012,1
34041100004,1
34019030003,1
34019070001,1
34021050018,1
34021050017,1
34019030012,1
34021050007,1
34041005001,2
34041005002,2
34041005003,2
34037090010,2
34041060002,2
34041100003,1
34037090006,2
34041095502,1
34041040005,2
34041095703,1
34023105024,1
34037020003,2
34035040101,1
34037090007,2
34035040110,1
34037090001,2
34035090004,3
34035090002,3
34035090005,3
34035090003,3
34035050023,3
34035030011,3
34023060006,12
34035090010,3
34023060004,12
34019110005,3
34023060009,12
34019110009,3
34035030034,3
34035090009,3
34035090006,3
34035030018,3
34023120006,9
34023020021,9
34023020028,9
34023065305,9
34023020016,9
34005150012,9
34023020006,9
34023077606,9
34023020024,9
34025140011,9
34023077602,9
34023065213,12
34025160004,9
34023077605,9
34029025301,9
34023065204,9
34023065206,9
34023065203,9
34023065208,9
34023040004,9
34029020002,9
34023040003,12
34023065304,9
34025095002,9
34025070001,9
34029050001,9
34029030048,9
34029060010,9
34023065309,9
34023020012,9
34023065110,9
34023065107,9
34023065211,12
34023120003,9
34023120004,9
34025140006,9
34023065113,9
34005195001,9
34029030032,9
34029030007,9
34023077604,9
34023077607,9
34023077505,9
34025140012,8
34025160003,9
34023065307,9
34023077508,9
34023077503,9
34029030054,9
34023077501,9
34025095004,9
34023020017,12
34023077601,9
34041035002,1
34041035001,1
34037080002,2
34041095101,1
34037010004,2
34037045002,2
34019070002,1
34037030003,2
34035065009,1
34037080001,2
34019010004,1
34019095004,1
34037110002,2
34037110010,2
34037110013,2
34037030001,2
34027100002,4
34037030002,2
34027160011,4
34037110019,2
34037090014,2
34037090004,2
34027135017,2
34023095008,10
34025040001,8
34035090011,3
34025155002,8
34035090007,3
34025170002,8
34035030032,3
34025040002,8
34035050005,3
34025125003,8
34035050014,3
34025155003,8
34019110004,3
34025003002,8
34035050012,3
34023060002,12
34035025007,3
34005120001,12
34025155027,8
34035030030,3
34035030036,3
34023060001,12
34025155033,8
34023060003,12
34035030005,3
34005120005,12
34025110006,8
34023075007,12
34035030003,3
34025003004,8
34023075006,12
34035090012,3
34025210001,8
34035055001,3
34023070201,12
34025065001,8
34035025012,3
34025155009,8
34023070106,12
34035030021,3
34035030019,3
34023070207,12
34025105003,8
34035030029,3
34025110004,8
34035030004,3
34025155016,8
34035030027,3
34023070204,12
34035030013,3
34025065005,8
34025003006,8
34035050001,3
34023070205,12
34025110001,8
34023070103,12
34025155046,8
34025015003,8
34023070101,12
34025125006,8
34025155026,8
34023035012,12
34025155024,8
34023035006,12
34023035005,12
34025155017,8
34023035004,12
34025082007,8
34023035011,12
34025125009,10
34025250005,8
34025145002,8
34035055002,3
34025082016,8
34035055003,3
34025082012,8
34035055004,3
34025125001,8
34029085003,10
34025082010,8
34035030025,3
34025125004,8
34025125012,10
34029045001,8
34025003009,8
34025145004,8
34025240003,8
34025185011,8
34029075002,8
34029123002,10
34029123001,8
34025040003,8
34025145003,8
34025220001,8
34029120001,8
34025155015,8
34025003007,8
34025125007,8
34025265004,8
34021050016,1
34025190003,8
34041075001,1
34041075004,1
34023090007,1
34041035003,1
34041095601,1
34023105009,1
34025082003,8
34023025049,12
34021055N05,1
34025082009,8
34025082011,8
34021050019,1
34035030023,3
34021035002,1
34025155008,8
34025065002,10
34021050008,1
34041075003,1
34019070003,1
34025140026,8
34019095005,1
34025140003,8
34019065001,1
34019095002,1
34019105003,1
34019045003,1
34019045002,1
34041025002,1
34025140025,8
34019105016,1
34025140023,9
34035040109,1
34025140013,8
34035040106,1
34019105004,1
34025140007,8
34041035004,1
34035040108,1
34025140019,8
34021065004,1
34041075006,1
34041075005,1
34021055N04,1
34023105003,1
34021055W04,1
34019095003,1
34021055N10,1
34021055W12,1
34021055W09,1
34023025048,12
34041075002,1
34023090013,1
34023105025,1
34021050015,1
34041025003,1
34019105002,1
34035040107,1
34019030009,1
34023077603,9
34035050011,1
34025140002,9
34019105020,1
34025140004,8
34019030010,1
34023065201,9
34019105013,1
34025140018,8
34041075007,1
34019105007,3
34019105015,1
34019030004,1
34035050020,1
34023105010,1
34035050009,1
34037020002,2
34037090009,2
34037090002,2
34037110001,2
34037055003,2
34037055002,2
34037110008,2
34027180205,4
34027180202,4
34019045001,1
34027100003,4
34021035009,1
34023105027,1
34021065002,1
34023105019,1
34021065015,1
34037110006,2
34037110018,2
34041040004,2
34021065007,1
34037110020,2
34019095001,1
34041060004,2
34025140024,8
34037055004,2
34023077207,8
34023077409,8
34023077509,8
34023077506,8
34023077405,8
34035050031,3
34035050017,3
34035050016,3
34035050002,3
34035050033,3
34035050032,3
34035050013,3
34035030020,3
34031045001,7
34031045002,7
34027165001,2
34031065008,7
34027165002,2
34023077208,10
34023077408,10
34029035005,9
34005130001,9
34023040001,12
34023065202,9
34023065210,9
34023065207,9
34023065215,12
34023040002,12
34023020038,9
34023077401,10
34023077504,10
34025145001,8
34023077404,8
34023077402,8
34023077204,8
34023077502,8
34025125010,8
34025185001,10
34025047006,9
34025047007,8
34025082008,8
34025082017,8
34025155023,8
34025082014,8
34025082015,8
34025155037,8
34023095006,8
34023020011,9
34023020026,9
34023020031,9
34023020009,9
34023020003,9
34037110012,2
34037110005,2
34037110011,2
34041065002,2
34041115003,2
34037110017,2
34037110007,2
34037110016,2
34037110009,2
34037110003,2
34037090005,2
34027135016,2
34027135018,2
34041040007,2
34041040002,2
34027135019,2
34027160010,4
34037090013,2
34027160007,4
34037020004,2
34037020005,2
34027160018,4
34037020001,2
34019030007,1
34027070013,2
34023105012,1
34027135020,2
34041040006,2
34041040003,2
34041060003,2
34037020006,2
34041015001,2
34041015003,2
34041115004,2
34041070002,2
34037110015,2
34027135022,2
34023095022,10
34029035007,10
34029030042,10
34029030022,10
34023095025,10
34023035010,12
34023035003,12
34023035002,1
34023035009,12
34023035008,12
34023025027,12
34023035001,12
34023070102,12
34023070203,1
34035030010,3
34023025056,12
34023025031,12
34035030024,3
34035040328,1
34035040329,1
34035040425,1
34035040437,1
34027045201,4
34035040438,1
34027195004,4
34035040324,1
34035040220,1
34027160009,4
34027160005,4
34027160008,4
34027160012,4
34023025026,12
34023025060,12
34023025075,12
34005050202,12
34005125002,12
34005190002,12
34021065016,12
34027195005,4
34023025025,12
34027160006,4
34027045303,4
34027160019,4
34027135013,2
34037095003,2
34037090011,2
34027070012,2
34037060002,2
34027070014,2
34013070W46,5
34023100303,8
34031005002,2
34027165003,7
34031045006,7
34031005005,2
34031045003,2
34031070603,7
34031045005,7
34027155001,2
34023115006,9
34023115007,9
34035100004,3
34023115002,9
34035100005,3
34023115014,9
34023115011,9
34023115013,9
34023065116,12
34023065117,9
34023020007,9
34035040221,1
34023030001,12
34013070C34,5
34035040330,1
34023075005,1
34035040550,1
34035040222,1
34035040523,1
34027045202,4
34027160003,4
34027160004,4
34027160014,4
34023095017,10
34023100301,10
34027195002,4
34023100102,10
34023100302,10
34023100201,8
34023095009,9
34017060202,6
34041040001,2
34037095002,2
34003030002,6
34037095001,2
34027135010,2
34027135014,2
34037060005,2
34037060012,2
34027135021,2
34037060003,2
34037060011,2
34041115005,2
34003030001,6
34017040203,6
34017040201,6
34017060102,6
34013070C39,5
34017040106,6
34041085002,2
34041115002,2
34027135008,2
34017040305,6
34017040202,6
34003065002,6
34017050904,6
34003030009,6
34003030010,6
34003030014,6
34017040306,6
34031070602,7
34017040303,6
34031045004,7
34027195003,4
34017040206,6
34027045203,4
34031070604,7
34017040302,6
34017040301,6
34031070601,7
34027045101,4
34031065007,7
34017060103,6
34027045302,4
34027155006,2
34027185001,4
34017060101,6
34031070606,7
34027160016,4
34031070105,7
34003030008,6
34027045301,4
34031065006,7
34003030015,6
34031070104,2
34027040301,4
34017060205,6
34003065003,6
34017040504,6
34003090006,6
34017060201,6
34023105029,12
34023025023,12
34017040404,6
34023025038,12
34027040401,4
34003090004,6
34023025024,12
34023025052,12
34027040402,4
34005050201,12
34005115018,12
34005155002,12
34023070202,12
34027160001,4
34025010001,12
34005045001,12
34023025055,12
34005190004,12
34023025017,12
34003095003,6
34003030005,6
34023025059,12
34021060003,12
34023075001,12
34025010002,12
34023025021,12
34003030003,6
34023100203,12
34023025022,12
34023075003,12
34023070104,12
34023025028,12
34017040401,6
34003095002,6
34037060008,2
34003090001,6
34023020034,12
34027190008,2
34023105013,12
34041080006,2
34023075011,12
34027135011,2
34005155005,12
34023025039,12
34031075001,2
34027180101,2
34037060009,2
34027135012,2
34027190007,2
34027190011,2
34027135015,2
34037060007,2
34017040502,6
34041015002,2
34031075010,2
34027135007,2
34027140001,2
34041080001,2
34041085001,2
34031075011,2
34035030012,3
34035030015,3
34037060010,2
34035020002,3
34027135009,2
34035030007,3
34027140002,2
34035030028,3
34035020003,3
34041080005,2
34037060006,2
34035025016,3
34035030014,3
34027180306,2
34035100006,3
34027070004,2
34035040214,1
34041110003,2
34035040327,1
34041105003,2
34035040218,1
34035040217,1
34027190010,2
34023105005,1
34027070008,2
34021055W13,1
34027180301,2
34019120003,1
34019105001,1
34027190013,2
34019020001,1
34027130002,2
34035040219,1
34027070003,2
34035040436,1
34027130003,2
34035040332,1
34035040333,1
34031070309,7
34027180103,2
34031070607,7
34027070009,2
34019030005,1
34019090001,1
34027155012,2
34027180104,2
34027180305,2
34019030001,1
34027135006,2
34031070307,7
34035040331,1
34027155002,7
34023075022,1
34027155005,7
34027155004,7
34023075026,1
34027160002,4
34027175101,4
34023075009,1
34031070605,7
34031070502,7
34027045401,4
34023105011,1
34035065017,1
34027075002,2
34027040302,4
34035065010,1
34023025073,12
34035040216,1
34023105008,1
34023090005,1
34027040403,4
34023075023,1
34027040203,4
34035040435,1
34027145001,4
34021065008,1
34035040215,1
34027115005,4
34027115003,4
34027145002,4
34023105022,1
34027160015,4
34027115004,4
34035050018,1
34027115001,4
34023105018,1
34027045102,4
34035050027,1
34027040202,4
34019105012,1
34027170003,4
34023075017,1
34027110016,4
34031070306,7
34035050025,1
34027015002,2
34023075018,1
34019120005,1
34003210002,7
34023085301,1
34031070503,7
34031070404,7
34031070403,7
34031070501,7
34027155007,2
34003210003,7
34031070302,7
34003100006,7
34031070504,7
34035100002,3
34035100012,3
34035100001,3
34035100010,3
34013070W44,5
34013070N28,5
34031070305,7
34031070308,7
34027015001,7
34031070303,7
34031070103,7
34023095002,9
34013070N37,5
34023100101,10
34013070W43,5
34023100103,10
34023095028,10
34037060004,2
34037060001,2
34041105001,1
34031070301,7
34027070010,2
34031070106,2
34027070011,2
34031005003,2
34003210004,7
34031065001,7
34003030011,6
34031065004,7
34031065005,7
34017040602,5
34027110017,4
34027110018,4
34031065003,7
34017050903,6
34027110022,4
34031030004,7
34027110023,4
34017040304,6
34031070505,7
34027110020,4
34003095004,6
34027110019,4
34031070207,2
34017055302,6
34017050905,6
34027120301,4
34003030007,6
34027145005,4
34003090002,6
34027145004,4
34023115012,10
34027145006,4
34023115010,10
34023115008,10
34023115004,9
34023095001,9
34023095007,10
34013070W09,5
34013070N38,5
34013070C37,5
34013030510,5
34031070304,7
34031070406,2
34031070402,7
34031015003,7
34031015005,7
34003100005,7
34027155009,7
34031070202,7
34031065002,7
34035100007,3
34031015006,7
34031030005,7
34031015002,7
34003090003,6
34031015001,7
34031070405,7
34003090005,6
34031015004,7
34027155011,7
34003030006,6
34003100004,7
34003095017,6
34003095010,6
34013070C32,5
34031030003,7
34031030006,7
34013070N29,5
34031050003,7
34013030501,5
34017040403,6
34031050004,7
34013070N27,5
34017040503,6
34003350004,7
34013070C03,5
34017051001,6
34031030002,7
34031020103,7
34003095005,6
34003100003,7
34027110014,4
34017050902,6
34027110001,4
34031020101,7
34003245003,6
34027120302,4
34027145039,4
34031070407,7
34003030012,6
34031020202,7
34027110002,4
34031040106,7
34003030013,6
34027170005,4
34003095014,6
34031030001,7
34027145007,4
34017055204,6
34017055301,6
34031020301,7
34027180204,4
34027175102,4
34031060005,7
34003095001,6
34027175104,4
34027180203,4
34017040405,6
34027145008,4
34017040402,6
34027160013,4
34017040506,6
34027110015,4
34027160017,4
34017040603,6
34027175203,4
34003095019,6
34027175202,4
34027175103,4
34017040505,6
34027045403,4
34027045402,4
34003095020,6
34027175201,4
34003245005,6
34027145037,4
34027180401,4
34003095015,6
34027095001,4
34027195001,4
34003095009,6
34027045103,4
34017050906,6
34003095018,6
34027115006,4
34017055201,6
34031040107,7
34003225010,6
34027180201,4
34027120303,4
34003080001,6
34003210001,7
34017040501,5
34027110013,4
34031030007,7
34031020302,7
34027120401,4
34003350008,7
34027120201,4
34027155003,2
34027120202,4
34027155008,2
34027145009,4
34031075004,2
34031055004,2
34031055002,2
34031055005,7
34031040105,7
34031050002,7
34031020203,7
34031020102,7
34031020304,7
34031020303,7
34031040108,7
34027135005,2
34031040205,7
34041110002,1
34003210006,7
34003210005,7
34013030409,5
34013070C38,5
34031020403,7
34031020401,7
34013070W10,5
34013070N03,5
34031050001,7
34031020402,7
34027075005,2
34031040104,7
34003350006,7
34013070N21,5
34035105001,3
34031055001,2
34013070W06,4
34031055009,7
34041110001,2
34031055008,7
34041115001,2
34041115006,2
34027015003,7
34027190009,2
34013030512,5
34013030506,2
34031040207,2
34041080002,1
34027190006,2
34041080004,2
34041080003,1
34023085310,1
34041105002,2
34027190003,2
34027070006,2
34041105004,2
34027130001,2
34027070005,2
34027070007,2
34041110004,1
34031075002,2
34027135004,2
34023085210,1
34031075009,2
34027135001,2
34023085207,1
34027135003,2
34027175604,2
34027035002,2
34023085108,1
34027115002,4
34023050011,12
34031070201,7
34023085204,1
34027145011,4
34027075006,2
34023085106,1
34027080101,7
34027145010,4
34023085205,1
34027145013,4
34027155010,7
34023085206,1
34013070N22,5
34027120402,4
34027080102,2
34027120104,4
34023085302,1
34013030505,5
34027105003,7
34023085308,1
34013030503,2
34027145014,4
34027080201,2
34023085201,1
34027120203,4
34027080301,7
34013070W13,5
34031040206,7
34027095004,4
34013030406,5
34031040204,7
34013010309,5
34013070C46,5
34031020201,7
34013030403,4
34013070C35,5
34031070206,7
34003350010,7
34013070N01,5
34003110004,7
34031070401,7
34013070N26,5
34031070205,2
34013070N02,5
34027105004,2
34027110012,4
34003350001,7
34027170004,4
34013070C17,5
34003255005,7
34027040303,4
34013070W07,4
34003110003,7
34027065001,4
34031060002,2
34013070W17,5
34027110003,4
34027060002,4
34017040601,6
34035100003,3
34031040202,7
34013030509,2
34027060003,4
34035010016,3
34013030504,2
34035100008,3
34003080002,6
34027120103,4
34013070N48,5
34003095013,6
34031040112,7
34027110011,4
34013070C43,5
34027120403,4
34003245004,6
34035105005,3
34027120404,4
34013070C45,5
34003165008,2
34013030513,5
34013070C15,5
34003210008,7
34013030507,5
34003210007,7
34013030407,5
34003100001,7
34003100002,7
34003350007,7
34003350002,7
34003350005,7
34003350003,7
34013070W47,5
34003175001,7
34013030508,5
34013030109,2
34003175004,7
34003175005,7
34013070N17,5
34003245002,6
34003175002,7
34013010304,5
34003320006,7
34013070N05,5
34003245001,6
34003255003,7
34003095006,6
34003255001,7
34013070N18,5
34003175003,7
34013070N23,5
34003225004,6
34003165007,7
34013030405,4
34003350009,7
34003225009,6
34013030402,5
34013070C42,5
34003140003,7
34013070C44,5
34027110021,4
34003005001,7
34027060001,4
34003225003,6
34003320004,7
34003225005,6
34027125005,4
34003320002,7
34027125003,4
34003225002,6
34027125002,4
34027060008,4
34003320003,7
34003225008,6
34027060006,4
34003005002,7
34003320001,7
34003225007,6
34003250002,6
34003165005,7
34003165006,7
34003225006,6
34003240003,7
34003095008,6
34003240005,7
34003095007,6
34027135002,2
34003005003,7
34031075012,2
34003255004,7
34027190004,1
34003140001,7
34027070002,2
34003225001,6
34003255002,7
34027180303,2
34003250001,6
34027075003,2
34003255006,7
34003250004,6
34003320005,7
34027050008,4
34003145006,6
34031070101,2
34003145001,6
34003145004,6
34003145003,6
34003150006,6
34003095011,6
34003145005,6
34039080001,3
34003145002,6
34003095016,6
34003095012,6
34003250006,6
34039060108,3
34031070102,2
34039080004,3
34003250003,6
34031070203,7
34039080005,3
34003150001,6
34039080006,3
34031060006,2
34039080009,3
34003075203,6
34027055007,4
34031070204,2
34027055005,4
34017051002,6
34031060004,2
34039080007,3
34031060003,2
34003075204,6
34039080002,3
34039080008,3
34031060001,7
34031080002,7
34003300022,6
34031025004,2
34017055101,6
34031080001,7
34031025008,7
34017025206,6
34031025001,7
34013010310,5
34031040208,7
34013030404,4
34017025205,6
34031025002,7
34013070C47,5
34013005101,5
34017025202,6
34031025003,7
34013070C01,5
34017025204,6
34031080003,2
34003150005,6
34013070C20,5
34031080004,2
34013070W15,5
34003075202,6
34003140002,7
34017050901,6
34013070W19,5
34003290002,7
34017055203,6
34027105006,2
34013070W20,4
34003250008,6
34017010001,5
34027080402,7
34017010002,5
34017025507,5
34027080401,7
34027080202,7
34013030412,4
34031025005,2
34013045E08,5
34017025203,6
34003240004,7
34013070N08,5
34017025503,6
34003005004,7
34017025201,6
34013010311,5
34013025002,2
34003025001,6
34013070N25,5
34003185002,6
34003255008,7
34013070N49,5
34003185001,6
34013070E25,5
34003240007,7
34013070C23,5
34003345004,6
34031025006,7
34003185003,6
34031080005,2
34003345002,6
34013030410,4
34003300020,6
34017045201,6
34013070E19,5
34035070014,3
34003025002,6
34039080010,3
34003345003,6
34039080003,3
34039060106,3
34003125002,6
34039050004,3
34003300003,6
34003300019,6
34027055009,4
34003125001,6
34017025502,6
34003150002,6
34017050305,6
34023025030,12
34017040604,6
34023025062,12
34023025004,12
34003075201,6
34023025034,12
34017050703,6
34023025035,12
34003075403,6
34025082004,8
34025047005,8
34025090005,8
34031075008,2
34017055202,6
34003075401,6
34027175603,2
34017025602,6
34025155044,8
34039050003,3
34027180404,2
34025155019,8
34025190005,8
34023095003,10
34025155014,8
34025155011,8
34025047002,8
34027035003,2
34025247002,8
34025260015,8
34035075001,2
34025047008,8
34025170013,8
34025095027,9
34025095001,8
34025260002,8
34025260017,8
34029030001,8
34029030017,8
34025260008,8
34039100105,3
34025260016,8
34039100104,3
34025260018,8
34025260012,8
34039100103,3
34025265001,8
34039100204,3
34025260014,8
34039100205,3
34025155013,8
34039100203,3
34025065006,8
34025065003,8
34013005102,5
34025115005,8
34025210004,8
34013070N07,5
34025220002,10
34025185002,8
34025185003,8
34025155028,8
34017020101,5
34025170007,10
34013070E21,5
34025170008,8
34017035101,5
34013070N14,5
34017025506,6
34013070N19,5
34031080006,2
34017025504,6
34013010308,2
34017025505,6
34031080007,2
34017025307,6
34013070N16,5
34003255007,7
34017025501,6
34031010101,2
34017025605,6
34013070W49,5
34017025603,6
34031040410,7
34003345005,6
34039015024,3
34039050001,3
34031010113,2
34039050007,3
34013030204,5
34003345001,6
34039050006,3
34003135006,7
34035105003,3
34017045204,5
34013070C22,5
34039015016,3
34003330002,7
34017025306,5
34039015028,3
34039015026,3
34031040409,7
34017045203,6
34039015020,3
34013070C04,5
34039015017,3
34003125003,6
34039015023,3
34013030203,2
34003290001,7
34039005008,3
34003025005,6
34023055010,1
34013070E20,5
34003025004,6
34031040103,7
34039015003,3
34003025003,6
34013070C49,5
34003295001,6
34003255011,7
34013030401,4
34031025009,2
34013045N10,4
34013025008,2
34003315004,7
34013070W21,4
34023085109,1
34017020201,5
34003240008,7
34023085401,1
34003315005,7
34035050022,1
34031025007,2
34013070N20,5
34019030006,1
34027105017,7
34023085105,1
34013070N04,5
34027055003,4
34027080302,2
34013030212,4
34027055002,4
34027085002,4
34023015005,1
34003165014,7
34027085006,4
34035040441,1
34017020202,5
34003165004,7
34027085010,4
34027120101,4
34013025003,2
34035065011,1
34027110004,4
34023015004,1
34027170002,4
34003135003,7
34027110006,4
34013030211,4
34013025001,2
34027055006,4
34003115101,6
34027180405,2
34003240006,7
34013070C28,5
34027180403,2
34003250005,6
34027030001,2
34027110005,4
34013070C40,5
34003150004,6
34027105018,2
34027085014,4
34035005003,2
34027105012,2
34003250007,6
34027110008,4
34003330006,7
34013005104,5
34027060007,4
34003150003,6
34013070C06,5
34027105008,2
34027085011,4
34039015012,3
34003340004,7
34017035106,5
34003115102,6
34027085004,4
34039100102,3
34013070E17,5
34039015019,3
34027085001,4
34003340003,7
34039100107,3
34027120102,4
34039050005,3
34003310001,6
34003020006,6
34003240001,7
34039100206,3
34027055008,4
34003020004,6
34039015030,3
34003255014,7
34027055001,4
34003020005,6
34027145017,4
34003020003,6
34003110002,7
34027110009,4
34027110010,4
34003125006,6
34003330001,7
34003115103,6
34027110007,4
34003255009,7
34035095002,1
34027125004,4
34031040209,7
34027175204,4
34035095003,1
34027175401,4
34035040551,1
34027085003,4
34003255010,7
34023105026,1
34003330005,7
34027085013,4
34027075004,2
34003315003,7
34035040334,1
34027175402,4
34003235003,7
34027175403,4
34035040442,1
34027175404,4
34027175504,4
34003235006,7
34035040546,1
34027175502,4
34003085021,7
34023055007,1
34027085012,4
34027055004,4
34023090004,1
34003315001,7
34035060001,1
34023085309,1
34027065002,4
34003180004,7
34003125007,6
34013050010,4
34003125004,6
34003180003,7
34003125008,6
34003300021,6
34013050005,4
34031010205,2
34003020002,6
34013050009,4
34013050022,4
34003125005,6
34027020004,4
34027065004,4
34003300001,6
34013050004,4
34003155006,6
34027125001,4
34027145015,4
34003155005,6
34023120001,12
34035040443,1
34027145012,4
34023020035,9
34039015007,3
34023025050,12
34023075024,1
34027085009,4
34023020008,9
34039030004,3
34023025069,12
34023085303,1
34023060008,9
34027060005,4
34039030001,3
34023025054,12
34003155004,6
34023060007,12
34027060009,4
34039025007,3
34023060005,12
34013070N13,5
34039025006,3
34023020020,12
34013050015,4
34003115203,6
34023085202,1
34039080011,3
34023015002,1
34017035103,5
34027085007,4
34023115009,10
34039015009,3
34023025044,12
34027050002,4
34013005103,5
34039060101,3
34003155007,6
34023065111,12
34027145016,4
34023020013,9
34039015001,3
34017035102,5
34019110006,1
34013050016,4
34023055008,1
34013030107,5
